Name;Address;Rating;Number of Reviews;Place ID;Type;Latitude;Longitude
Lunna's Pet Shop | Rações | Banho e Tosa;Rua Pindorama, n° 364 - Parque João Ramalho, Santo André;5;107;ChIJpaRyjPRpzpQRX8PJmIeqSQw;veterinary_care;-23.645725;-46.50714289999999
Recomenda Pet;Rua Araci, 779 - Vila Curuçá, Santo André;5;21;ChIJJ-OWgeNpzpQRQK8p4uOTX14;pet_store;-23.64464749999999;-46.51349800000001
Sobre Patas;Avenida Itamarati, 1451 - Vila Curuçá, Santo André;4.8;113;ChIJEaUvCxZozpQRf-FgEfANiVs;pet_store;-23.6431923;-46.5128263
Stylo'Dog;Rua Uberaba, 10 - Jardim Alzira Franco, Santo André;3.8;5;ChIJzbNxz9ZpzpQRIZyQd2mzUgc;pet_store;-23.646777;-46.501418
Pet Shop Santo Pet Curuça;Rua Araguaia, 331 - Vila Curuçá, Santo André;4.5;21;ChIJt6-Q5p5CzpQRSDlYNVqJPrI;pet_store;-23.6441361;-46.5196402
Avicultura do Zé;Avenida Itamarati, 2903 - Parque Erasmo Assunção, Santo André;4.2;6;ChIJe6SVrTBozpQRba7ASmdnhpM;pet_store;-23.6455254;-46.5020036
Anição PET SHOP;Avenida Itamarati, 1669 - Parque João Ramalho, Santo André;N/A;N/A;ChIJMSVY5yNozpQRCZVsg6V0ijE;pet_store;-23.6422622;-46.5110846
Avicultura Rouxinol;Avenida Itamarati, 2591 - Parque Erasmo Assunção, Santo André;4.7;30;ChIJlwdB_DpozpQRBaqtkxUpDYI;pet_store;-23.6438253;-46.5045324
Pat's Mania Pet Shop;Rua Erechim, 38 - Parque Erasmo Assunção, Santo André;4.2;6;ChIJB4OnXDpozpQRlg5U97PPT9s;pet_store;-23.6441594;-46.50365979999999
Skub Pet Shop;Avenida Itamarati, 3010 - Parque Erasmo Assunção, Santo André;5;28;ChIJK99VFQ5pzpQRXUs4TpFl9Tc;pet_store;-23.6457987;-46.50105319999999
Grand Pet Resort;Avenida Itamarati, 2330 - Parque Erasmo Assunção, Santo André;5;119;ChIJG9MVpUNpzpQRynGJvOqpLCg;veterinary_care;-23.6422933;-46.50631629999999
Amigo Cão e Cia;Avenida Itamarati, 3116 - Parque João Ramalho, Santo André;4.4;81;ChIJPUVmEjdozpQRoVMX2pbWa7k;pet_store;-23.6457392;-46.5000361
Bicho Feliz;Avenida Itamarati, 2300 - Parque Erasmo Assunção, Santo André;4.7;289;ChIJfeppV0BkVwERJlkXyuzQxAw;veterinary_care;-23.6419881;-46.50639449999999
Clínica Veterinária Sobre Vidas;Rua Peruíbe, 50 - Jardim Alzira Franco, Santo André;5;9;ChIJ9QJZ5dBpzpQRAJ4AJEk-zLI;veterinary_care;-23.6515678;-46.4994363
Animus Vet - Clínica e Hospital Veterinário 24 horas;Rua Araguaia, 376 - Vila Curuçá, Santo André;5;90;ChIJ_TaBzkxDzpQRtt5EylIZPi0;veterinary_care;-23.6446541;-46.5193878
Veterinária Erechim;Rua Erechim, 39 - Parque Erasmo Assunção, Santo André;4.4;54;ChIJ37OkWzpozpQR6tDB5HDqyME;veterinary_care;-23.6440679;-46.503862
Bobby Cão Studio Pet;Rua Bresser, 45 B - Parque Erasmo Assunção, Santo André;4.7;50;ChIJBbc600lozpQRlOt_QgLAnsk;veterinary_care;-23.644277;-46.5033509
Clinica pet Shop Filhotes;Rua Araguaia, 144 - Vila Curuçá, Santo André;4;1;ChIJlQr6plNDzpQRmbb5QoU4sgI;veterinary_care;-23.6437646;-46.5214327
Clínica Veterinária Little Pet;Rua Ibéria, 375 - Parque Capuava, Santo André;4.8;90;ChIJt110qLtCzpQRSybfDYhsvts;veterinary_care;-23.64329350000001;-46.48975259999999
Miguxos Pet Shop;Avenida Ayrton Senna da Silva, 507 - Jardim Alzira Franco, Santo André;5;3;ChIJdZ9Gin5pzpQR-0wgoZclP4k;pet_store;-23.6516387;-46.4935826
Pet Shop Centro de Estética Animal Pet Spa Banho e Tosa;Avenida Itamarati, 3184 - Parque João Ramalho, Santo André;4.9;339;ChIJUZDNUcNpzpQR5KWdGG9Fr-c;pet_store;-23.6457095;-46.4993582
Pet Shop | Patas & Penas;Rua Constanti Castelani, 07 - Jardim Rina, Santo André;5;15;ChIJy7xkwXZpzpQR8MeYgC4lLZU;veterinary_care;-23.6455654;-46.496542
Pet Shop Nações;Avenida das Nações, 2672 - Parque Capuava, Santo André;4.4;374;ChIJp5rrBUxozpQRMJ9N4GM0e-E;pet_store;-23.6468422;-46.49184839999999
KimCão Banho & Tosa;Rua Guido Poianas, 150 - Jardim Rina, Santo André;5;7;ChIJd1Xa6sxpzpQRl5TFq_EiwO4;pet_store;-23.6452398;-46.496032
Avicultura Nova Aliança;Rua Apalaches, 1390 - Parque Novo Oratório, Santo André;4.2;11;ChIJe1PNE6hpzpQRKkV4aCRLOpA;pet_store;-23.6447936;-46.4928403
Villa Pet;Rua Martinica 114C/ Esquina com, Rua Apalaches, 1458 - Parque Capuava, Santo André;3.6;20;ChIJj-_gtetpzpQRl1IFd1je-zk;pet_store;-23.644831;-46.4922356
Outletlab Comércio de Equipamentos para Laboratório;Rua Olávo Hansen, 321 - Parque Capuava, Santo André;5;2;ChIJOSN0_rFpzpQRYf-zHqSdC5A;veterinary_care;-23.6468755;-46.4934588
Veterinária Nações;Rua Nepal, 14 A - Parque Capuava, Santo André;4.9;31;ChIJjYyDP6dpzpQRYTMcd9Bq8wk;veterinary_care;-23.6465079;-46.4914233
Mimi Dog's Banho & Tosa;Rua Armando Seti, 166 - Parque Capuava, Santo André;N/A;N/A;ChIJx1jxxU9ozpQRsLb0kIs0N9c;pet_store;-23.6420007;-46.48822510000001
Bolylu pet shop - Banho e Tosa estética Animal;Rua Marajó, 54 - Jardim Oratorio, Mauá;5;5;ChIJw2yZ8XZpzpQRAckjV3UBO5Q;pet_store;-23.6532891;-46.4647223
Casa De Ração Vegas Pet;Rua Pau Brasil, 220 - Jardim Ipe, Mauá;4.6;18;ChIJvzNS80lpzpQRpSdlo9UXFIw;pet_store;-23.6557553;-46.4550375
Bucho Cheio - Petshop - Banho e Tosa;Rua Andirá, 414 - Jardim Paranavai, Mauá;5;4;ChIJIYGKFu5pzpQRr9pGxyMj0yY;pet_store;-23.6484843;-46.4571158
R;Avenida Washington Luiz, 2525 - Vila Magini, Mauá;N/A;N/A;ChIJm2afKPRpzpQRfG8WeMy4Hng;pet_store;-23.6562129;-46.4525218
Éden Pet Shop;Rua Ricardo Bechelli, 136 - Jardim Zaira, Mauá;5;41;ChIJaV6BHdZpzpQRL-ixvn6mVBw;pet_store;-23.6570157;-46.4473266
Jully Pet;Avenida Belino Brancalion, 38 - Jardim Zaira, Mauá;N/A;N/A;ChIJDa4Nqe5pzpQRlaO2I1rTZl8;pet_store;-23.6571801;-46.4461161
ZM casa de rações loja 2;Estrada Mauá e Adutora Rio Claro, 1016 - Jardim Paranavai, Mauá;5;1;ChIJJc8nd2tpzpQRc-6xSXK0f0Q;pet_store;-23.6478555;-46.4539812
Casa de Ração Boa Vista;Rua Estevam Gallo, 381 - Alto da Boa Vista, Mauá;4;3;ChIJe1-dZTppzpQR1K78Bm-bNyY;pet_store;-23.6499881;-46.4493703
Pet Shop Amora;Rua João Salvador Péres Tônico, 336 - Alto da Boa Vista, Mauá;4.9;7;ChIJLzFKsjdpzpQRGEl7hxYxb3U;pet_store;-23.6526932;-46.4467738
Pet shop boa vista;Rua Estevan Gallo, Jardim, 276 - Alto da Boa Vista, Mauá;N/A;N/A;ChIJHzCXuZlpzpQRRt-oXpXUOEY;pet_store;-23.650574;-46.448316
Loja da Amy;Rua Henrique Martins, 66 - Alto da Boa Vista, Mauá;N/A;N/A;ChIJ8QLBN0dpzpQRa-VNUNtyOcs;pet_store;-23.6506913;-46.4471348
Fernanda pets;Rua Paulo Gomes, 216 - Vila Nova Maua, Mauá;4.8;23;ChIJlwCodiJpzpQRE9H_WjlWB_g;pet_store;-23.6468325;-46.4523382
Pet Shop Patas&Pelos;Avenida Presidente Castelo Branco, 1510 - Jardim Zaira, Mauá;4.7;43;ChIJlwu6BTZpzpQRrzH3amTQGWI;pet_store;-23.6529259;-46.4445218
ALEXANDRE FRANCO DE MORAES;Avenida Presidente Castelo Branco, 1509 - Jardim Zaira, Mauá;N/A;N/A;ChIJqxRfd_hpzpQRBXRXHyBO-78;pet_store;-23.6525463;-46.44443080000001
atativa PET SHOP;Avenida Presidente Castelo Branco, 1509 - Jardim Zaira, Mauá;N/A;N/A;ChIJN9JcCTZpzpQRmpcUm4G9Py0;pet_store;-23.6526094;-46.4443482
PET PATATIVA;Avenida Presidente Castelo Branco, 1509 - Jardim Zaira, Mauá;4.5;248;ChIJq5luCTZpzpQRZeX4_fVc0x4;pet_store;-23.6525532;-46.4443704
salvadorpet;Avenida Presidente Castelo Branco, 1548 - Jardim Zaira, Mauá;5;1;ChIJCTUN2fppzpQR0ESukglkkvM;pet_store;-23.652826;-46.444168
Nutri Pet;Avenida Presidente Castelo Branco, 1671 - Jardim Zaira, Mauá;4.5;192;ChIJPQf6lDVpzpQRc7VbnJtxtec;pet_store;-23.6517031;-46.4430411
Atacadão Dog Planet 2;Rua Francisco Alves de Oliveira, 120 - Vila Nova, Mauá;5;3;ChIJxyNVWSRpzpQRgwqAggjsf7Q;pet_store;-23.6440736;-46.4522474
Salvador Pet Clinica Veterinária Popular;Avenida Presidente Castelo Branco, 1548 - Jardim Zaira, Mauá;5;45;ChIJ93sUrOhpzpQR7TBGu9wp9NI;veterinary_care;-23.652826;-46.444168
Pet Show;Avenida Presidente Castelo Branco, 1774 A - Jardim Zaira, Mauá;4.2;40;ChIJlRyRmTVpzpQR-v4Y1faFTWc;pet_store;-23.6517857;-46.44220360000001
Pet Primos Casa De Ração;Avenida Zaíra Mansur Sadek, 17 - Jardim Zaira, Mauá;N/A;N/A;ChIJMxMsObVuzpQRwRGZXvAUN8Q;pet_store;-23.6527516;-46.4384184
Lord Casa De Rações;Avenida Cláudio Savietto, 25 - Jardim Zaira, Mauá;4.6;56;ChIJy2fIRTVpzpQR38XRYvAGp3s;pet_store;-23.6510161;-46.44005
Pet shop Amor e Pelos em Mauá;Avenida Brigadeiro Faria Lima, 44 - Jardim Zaira, Mauá;4.3;4;ChIJoeWROW5pzpQRcEcYxE8ukM4;pet_store;-23.651065;-46.439499
Casa de Ração Amigãozão;Rua Remo Luís Corradini, 116 - Jardim Zaira, Mauá;5;1;ChIJwfwnOfZpzpQRNLMv5dSMgzI;pet_store;-23.64865480000001;-46.44453709999999
CLASSISFICADOS;Avenida Guilherme Polydoro, 3 90 - Jardim Zaira, Mauá;N/A;N/A;ChIJydGeA8ZuzpQRsgdUxfxa4Z8;pet_store;-23.6459246;-46.43451810000001
Casa De Ração Pet Fenix;Brazil;N/A;N/A;ChIJeW7ufDNpzpQRbD6B_zbt874;pet_store;-23.6474131;-46.4412144
Casa de Rações Castelo;Avenida Presidente Castelo Branco, 2380 - Jardim Zaira, Mauá;5;1;ChIJIYodmbNvzpQRxFfnqVK6DJA;pet_store;-23.6480778;-46.43748050000001
Pet Shop Mari Góis;Avenida Presidente Castelo Branco, 2672 - Jardim Zaira, Mauá;4.7;31;ChIJ4TOdjepvzpQRgeMvN4NqEtM;veterinary_care;-23.647035;-46.4349313
Pet Rock Rações;Avenida Cidade de Mauá, 538 - Jardim Zaira, Mauá;N/A;N/A;ChIJ661ODzJpzpQRSHybl_Leaog;pet_store;-23.6439601;-46.4434554
Casa de Ração São José;Avenida Presidente Castelo Branco, 2870 - Jardim Zaira, Mauá;4.7;3;ChIJCTFH93xvzpQR3vuwceaB4MM;pet_store;-23.6470003;-46.43385809999999
Petshop Petzcão;Avenida Cidade de Mauá, 10 - Jardim Zaira, São Paulo;4.9;7;ChIJ93ziATBpzpQRT96ADZPiC5k;pet_store;-23.6437202;-46.4441049
Ray Pet;Avenida Dona Benedita Franca da Veiga, 1919 - Vila Feital, Mauá;4.8;5;ChIJb1IQlL1uzpQREUf_8iFnU8o;pet_store;-23.6514958;-46.4210685
Mamãe dos Pets;Rua Sofía Vitali Marcolino, 207 - Jardim Zaira, Mauá;4.9;36;ChIJGwg1jb1vzpQR3vZitgTbQ6I;pet_store;-23.6474163;-46.428712
Avicultura Reino Animal;Avenida Presidente Castelo Branco, 2885 - Jardim Zaira, Mauá;4.6;50;ChIJBd3UE8luzpQR952FB6eI90s;pet_store;-23.6463556;-46.4330187
Casa de Ração Petisco;Rua Manoel Alves Ferreira, 453 - Jardim Zaira, Mauá;5;46;ChIJgT9FC2RvzpQRpQNstULYAg8;pet_store;-23.6425565;-46.4316557
Pet Shop POINT DO NINO;Rua Manoel Nascimento, 208 - Jardim Zaira, Mauá;N/A;N/A;ChIJ0zIpwsVuzpQRMYv7oS7Qqas;pet_store;-23.6422438;-46.428363
Banho e tosa MelPets;Rua Monte Sinai 100 Jardim Zaira 4, Mauá;5;8;ChIJJYX4j0NvzpQRGGVx60mht5g;pet_store;-23.6424113;-46.43560049999999
Quarta Pet;A Em frente à Dina Sorvetes - Manoel Augusto de Barros, 209 - Quarta Divisão, Ribeirão Pires;5;7;ChIJLf4NFmptzpQRUVy8xb_bfJA;veterinary_care;-23.64970779999999;-46.35897749999999
Piraporanga;Rua Avelino Mariano Pena, 151 - Bairro das Palmeiras, Suzano;4.7;144;ChIJRUtrAIlxzpQRTcKyoNCSrX0;pet_store;-23.6498573;-46.3271943
Central Pet Suzano;Rodovia Índio Tibiriçá, 12654 - Parque Palmeiras, Suzano;N/A;N/A;ChIJd9-ISstzzpQRvbRQLpUapBE;pet_store;-23.6457216;-46.32395989999999
Banho e Tosa Chick'S e Cheirosos;Rua Sebastião Bastos da Silva, 49 - Parque Palmeiras, Suzano;4.4;32;ChIJb1I0vTRyzpQRxyhYjds-ddY;pet_store;-23.6454635;-46.324209
CLÍNICA VETERINÁRIA SANTANA;Rua Sebastião Bastos da Silva, 71 - Parque Palmeiras, Suzano;4.8;678;ChIJsS8jsjRyzpQR74ugkVnwz9o;veterinary_care;-23.6453933;-46.32437230000001
Amô Peludinho;Rua Jandira Collonieze Crepaldi, 100 - Vila Real, Suzano;5;4;ChIJZQmL7YFxzpQRVvryCmRjbO0;pet_store;-23.643992;-46.312413
Pet Shop Guiga;Avenida Belém, 98 - Jardim Belem, Suzano;4.9;18;ChIJtd3cW8ZzzpQR4mvzxEm5oWE;pet_store;-23.6421979;-46.31241779999999
o fazendeiro;SP-031, 11887 - Palmeiras de São Paulo, Suzano;4.4;103;ChIJYz4acfpzzpQRvFiBJ7F3_kc;pet_store;-23.6407997;-46.3183863
PET RAÇÃO MIMO;SP-031, 11803 - Jardim Amazonas, Suzano;4.7;249;ChIJTa88is5zzpQRu8uwcmUTJak;pet_store;-23.64047579999999;-46.3181261
D' Pelúcia;Rua Guia Lopes, 169 - Oswaldo Cruz, São Caetano do Sul;5;46;ChIJ36OZ289czpQRf7StgPAogo8;pet_store;-23.6303929;-46.5648429
Fishing & Critters;R: Visconde de Inhauma, 252 - 256 - Oswaldo Cruz, São Caetano do Sul;4.6;474;ChIJTxvgus9czpQRe-vuF7iw0Qs;veterinary_care;-23.63106930000001;-46.5661268
Gatil Sweet Moon;Rua Brás Cubas - Jardim Sao Caetano, São Caetano do Sul;5;3;ChIJ82XGtetazpQRjr-0njxWCg8;pet_store;-23.63938049999999;-46.5830022
Dog Reis - Avicultura e Pet Shop;Rua Nelly Pellegrino, 770 - Nova Gerti, São Caetano do Sul;4.8;43;ChIJLfXzxjJDzpQR2jx9hMipifo;pet_store;-23.6393867;-46.56601329999999
Amigo Bicho Pet Shop;Rua Boa Vista, 369 - Boa Vista, São Caetano do Sul;4.7;96;ChIJ1yqYKixDzpQRdzw2Xq9Qigc;pet_store;-23.6419974;-46.5619937
MP Império Animal;Rua Manoel Augusto Ferreirinha, 720 - Nova Gerti, São Caetano do Sul;5;13;ChIJKUBRlA1dzpQRPc9HlUje4Xg;pet_store;-23.6388196;-46.56639759999999
Pet Shop Gabi Adonay;Rua Ângelo Ferro, 119 - Nova Gerti, São Caetano do Sul;4.5;2;ChIJyxNCX8tczpQRhn3Fv_HoNA4;pet_store;-23.6388802;-46.56928159999999
Pet Club;Rua Manoel Augusto Ferreirinha, 469 - Nova Gerti, São Caetano do Sul;N/A;N/A;ChIJA4Mdo8xczpQRIS7MBMEEvXE;pet_store;-23.6386824;-46.5687396
Family Pet e Vet;Rua Manoel Augusto Ferreirinha, 818 - Nova Gerti, São Caetano do Sul;5;28;ChIJh-31FZNDzpQRBWE96Zr74f4;pet_store;-23.6387176;-46.5654031
Petland;Rua Visconde de Inhaúma, 1128 - Nova Gerti, São Caetano do Sul;4.2;76;ChIJ8W-QRUlDzpQR0tudxgv0Xrw;pet_store;-23.6385431;-46.564899
Bable Pet - São Caetano do Sul;Ao lado do Posto Ipiranga Leandrini - Estrada das Lágrimas, 1270 - Jardim Sao Caetano, São Caetano do Sul;4.8;147;ChIJBTl1cvpdzpQRnBEhs98QEDs;veterinary_care;-23.6409019;-46.5748609
Brulldog;Av - Estrada das Lágrimas, 1120 - Sala 3 - Jardim Sao Caetano, São Caetano do Sul;4.9;21;ChIJy3KWnrVczpQRVK3VAX61zzM;pet_store;-23.6393086;-46.5750155
Meu Petcom;Rua Justino Paixão, nº467 - Jardim Sao Caetano, São Caetano do Sul;5;1;ChIJmQeAM61dzpQRvE_cY6Z2gJw;pet_store;-23.6427787;-46.577158
Skin Pets - Pet Shop;Avenida Presidente Kennedy, 3096 - Boa Vista, São Caetano do Sul;5;102;ChIJXcJMXBZDzpQRs4Bzkhs4qHc;pet_store;-23.6390804;-46.5593383
São Francisco Pet Center;Estr. das Lágrimas, 980 - Jardim Sao Caetano, São Caetano do Sul - SP, 09581-300 - Jardim, São Caetano do Sul;4.2;30;ChIJy45AMeVdzpQRQWfNUVDDPHg;pet_store;-23.6381498;-46.57523089999999
Black Dog Pet Shop;Rua Cavalheiro Ernesto Giuliano, 121 - São José, São Caetano do Sul;4.7;26;ChIJV8-nZclczpQRLlwzFUYbs-I;pet_store;-23.6352203;-46.5708884
Vida feliz;Alameda Conde de Porto Alegre, 1670 - Santa Maria, São Caetano do Sul;N/A;N/A;ChIJB854vU9DzpQReWDyygCgl9s;pet_store;-23.64062659999999;-46.5563674
Banho e Tosa BB Feliz;Rua Gustavo Barroso, 14 - Boa Vista, São Caetano do Sul;5;12;ChIJiR_JJihDzpQRv1qFMUTflaA;pet_store;-23.64285569999999;-46.5551602
Good Dog School - Creche e hotel para cães;Alameda Conde de Porto Alegre, 1817 - Santa Maria, São Caetano do Sul;4.9;63;ChIJO9kzDXBpzpQRUpPEbLlX7xA;pet_store;-23.6416742;-46.55536850000001
Cat & Dog Pet Shop;ATENDIMENTO WHATSAPP 41 98481 - 9971___Alameda São Caetano, 2493 - Santa Maria, São Caetano do Sul;4.6;55;ChIJlzp0B9ZCzpQRq98MStwXO54;pet_store;-23.6396202;-46.55416069999999
DS Store - Tudo em um só lugar;Rua Pedro Álvares Cabral - Olímpico, São Caetano do Sul;5;2;ChIJy2wyZx5dzpQRipTsAGJyGmI;pet_store;-23.6338693;-46.559052
Pet Shop Avicultura Santa Maria;Alameda São Caetano, 2228 - Santa Maria, São Caetano do Sul;4.9;16;ChIJYctKfipDzpQRDl6HjKzzq2E;pet_store;-23.637382;-46.554936
Clinica Veterinária Jardim;Estrada das Lágrimas, 1120 - Jardim Sao Caetano, São Caetano do Sul;4.8;13;ChIJH8ELnLVczpQR8VdW3GOymvg;veterinary_care;-23.6393439;-46.574951
Hospital Veterinário Quatro Patas - Hovet 24h em São Caetano do Sul SP;Estrada das Lágrimas, 866 - Jardim Sao Caetano, São Caetano do Sul;4.5;833;ChIJxfPzfLZczpQRd7cHu-6tDPk;veterinary_care;-23.637447;-46.575949
Hospital Veterinário Anhanguera;Avenida Doutor Rudge Ramos, 1501 - Rudge Ramos, São Bernardo do Campo;4.3;442;ChIJvdI5e61czpQR19LbRH2Vg7I;veterinary_care;-23.6437651;-46.5841501
Formula Vet - Veterinary Pharmacy Manipulation;Rua Visconde de Inhaúma, 484 - Oswaldo Cruz, São Caetano do Sul;4.3;429;ChIJkTyLGs5czpQRCfgkUTGHpFM;veterinary_care;-23.6328954;-46.5649873
Consultorio Veterinário Beatriz Mattes;Rua Silvia, 2001 - sala 10 - Oswaldo Cruz, São Caetano do Sul;4.4;7;ChIJ2R6TROVdzpQRE2B3PvZiXQs;veterinary_care;-23.6368218;-46.569294
Fórmula Animal Farmácia de Manipulação Veterinária;Avenida Presidente Kennedy, 3168 - Boa Vista, São Caetano do Sul;4.1;10;ChIJ2XLyBJdDzpQRICIHon702s4;veterinary_care;-23.6398123;-46.55925429999999
Veterinária Dra. Luciana Reggiani;Avenida Presidente Kennedy, 3088 - Santa Paula, São Caetano do Sul;N/A;N/A;ChIJn-Nnr7ZDzpQRi6MSNSDgkVc;veterinary_care;-23.6390738;-46.5593142
M.V. Natacha Lanfranca - Fisioterapia Veterinária;Estrada das Lágrimas, 866 - Jardim Sao Caetano, São Caetano do Sul;5;8;ChIJSZ7PWkddzpQRabQS7Mq3TyM;veterinary_care;-23.6373949;-46.5759601
Vet Fórmula Franchising;Rua Visconde de Inhaúma, 486 - Oswaldo Cruz, São Caetano do Sul;N/A;N/A;ChIJPewF-XldzpQRU73oDDUdlNM;veterinary_care;-23.6329019;-46.5649514
Colíbri;Alameda Conde de Porto Alegre, 1108 - Santa Maria, São Caetano do Sul;4.2;5;ChIJ6QokLdVczpQRRjJEsVhx_bc;veterinary_care;-23.6356352;-46.5567392
Pet & Co - Consultório Veterinário e Banho e Tosa;Rua Oswaldo Cruz, 1580 - Santa Paula, São Caetano do Sul;5;141;ChIJCbTI7CJdzpQRKiA-G2IZiQI;pet_store;-23.63080780000001;-46.5679452
Clínica Veterinária Naya;Alameda São Caetano, 1979 - Santa Maria, São Caetano do Sul;4.8;126;ChIJGTMGSNVCzpQRdH43ck4C6YE;veterinary_care;-23.6354302;-46.5538913
1º Hospital Público Veterinário de São Bernardo;Avenida Doutor Rudge Ramos, 1700 - Rudge Ramos, São Bernardo do Campo;4.1;185;ChIJ44Y0tmVdzpQRBGK5jOX59ZA;veterinary_care;-23.6434713;-46.5833139
Clínica Veterinária V3;Rua Prates, 219 - Osvaldo Cruz, São Caetano do Sul;4.9;321;ChIJwZVOf3hdzpQRj1gTzdThCU8;veterinary_care;-23.6298441;-46.56567
Domivet Veterinário em Domicílio;Rua Tibagi, 533 - Santa Maria, São Caetano do Sul;N/A;N/A;ChIJtdpkaaNDzpQRyoxjwdpH2pg;veterinary_care;-23.63787619999999;-46.55259559999999
Dr. Coelho veterinary clinic;Rua Engenheiro Armando de Arruda Pereira, 899 - Cerâmica, São Caetano do Sul;4.7;87;ChIJn20iUbhczpQRCyc-R1uE6-U;veterinary_care;-23.630755;-46.576054
Pet Stop;Alameda São Caetano, 1807 - Santa Maria, São Caetano do Sul;4.6;84;ChIJ0Vth0ipdzpQRvKqu64UZoiA;veterinary_care;-23.6339531;-46.5528798
Centro Veterinário Animalis;Avenida Presidente Kennedy, 2145 - Santa Maria, São Caetano do Sul;4.6;311;ChIJl8cf2dVczpQRvg9SYXMa20g;veterinary_care;-23.6308179;-46.5563552
Vet Help - Clínica Veterinária;Avenida Tijucussú, 626 - Olímpico, São Caetano do Sul;4.8;104;ChIJJZVBt9pczpQRpeEKPHCHIMM;veterinary_care;-23.6281319;-46.5621885
Hypolittus Vet;Avenida Vital Brasil Filho, 623 - Osvaldo Cruz, São Caetano do Sul;5;42;ChIJIbEBfgBdzpQR5-uXB-vt0eo;veterinary_care;-23.6276577;-46.5638357
Mundo à Parte - Unidade São Caetano;Avenida Vital Brasil Filho, 623 - Osvaldo Cruz, São Caetano do Sul;5;76;ChIJsfbNiaxDzpQRiDVd7VqBylQ;veterinary_care;-23.6276577;-46.5638357
Dr. Hato - Hospital Veterinário e Pet Shop (Unidade Campestre);Avenida Dom Pedro II, 3309 - Campestre, Santo André;4.4;7233;ChIJMd9XVjZCzpQR-Y0xRJxqbqM;veterinary_care;-23.6291208;-46.5483678
Shoppinho Animal (S.A.Pet Boutique, Spa e Resort);Avenida Dom Pedro II, 1953 - Campestre, Santo André;4.6;243;ChIJkzNxOrVCzpQRPPJPOGDlPe8;pet_store;-23.6397722;-46.54164129999999
Focinhos & Cia;ATENDIMENTO WHATSAPP 41 98481 - 9971___Alameda São Caetano, 1515 - Santa Paula, São Caetano do Sul;5;1;ChIJpTaLQypdzpQR6adKCBqQ4hM;pet_store;-23.6311057;-46.55299189999999
Pet Shop Avicultura Adelini;Rua Marina, 571 - Campestre, Santo André;5;1;ChIJIywXOtBCzpQRCrYkzGHeUQQ;pet_store;-23.6395733;-46.5456972
Alterna Pet;Rua Marina, 1217 - Campestre, Santo André;4.7;110;ChIJAQBMlqNCzpQRHAPSqx3wlwU;pet_store;-23.6423196;-46.55104999999999
Auficina;Rua Ivaí, 971 - Santa Maria, São Caetano do Sul;N/A;N/A;ChIJj67paQBDzpQRYbK5hPqwG0Y;pet_store;-23.6405532;-46.5523694
Pet Capricho;Rua Simão Jorge - Campestre, Santo André;4.4;61;ChIJLxNBu9BCzpQRjiewCjCxqKw;pet_store;-23.64176909999999;-46.54912030000001
Espaço Veterinário Hollywood Pet: Reabilitação, Fisioterapia, Acupuntura e cuidados para o bem estar do seu Pet;Rua Conselheiro Justino, 624 - Campestre, Santo André;5;64;ChIJ13G-tTVDzpQRIjJNsCZdHgQ;veterinary_care;-23.6413102;-46.54542439999999
Hoshicão Pet Shop;Rua das Figueiras, 2095 - Campestre, Santo André;4.9;16;ChIJ6Wje-M9CzpQR91VMtqtgGZ8;pet_store;-23.6402812;-46.54522250000001
Puppies Pet Center;Rua das Figueiras, 1856 - Campestre, Santo André;4.9;70;ChIJJ9CmgFdDzpQRZHcK9yq3Tqw;pet_store;-23.6418533;-46.5439285
Figueiras House Pet;Rua das Figueiras, 1556 - Campestre, Santo André;4.9;92;ChIJJw1nhDFDzpQR-8fMvhxNWJM;veterinary_care;-23.6441524;-46.542557
Patokinhas PetClub;Rua das Paineiras, 601 - Jardim, Santo André;5;6;ChIJsx0yKuVDzpQRac8q0BV5hZY;pet_store;-23.64514939999999;-46.54103079999999
Clínica Veterinária Campestre;Rua Conselheiro Justino, 262 - Campestre, Santo André;4.8;105;ChIJg7UVkTxDzpQRywz6FjVDmJI;veterinary_care;-23.6396216;-46.5421837
Pet Prime;Rua Marina, 285 - Campestre, Santo André;4.4;43;ChIJMX4_vkNDzpQRejus0Ea8W18;veterinary_care;-23.6382239;-46.5429875
Breeds A Casa do Seu Pet Santo André;Avenida Dom Pedro II, 1861 - Campestre, Santo André;4.7;149;ChIJpeUFNDRDzpQRL_hVV73u2yM;pet_store;-23.6406119;-46.5414598
Animal Science - Veterinary Diagnostic;Avenida Dom Pedro II, 2776 - Campestre, Santo André;4.5;135;ChIJKTjPgtJCzpQR1e1EVGjsPng;veterinary_care;-23.6331762;-46.54527589999999
Buticão Clínica Veterinária, Hotel e Pet Shop;Avenida Dom Pedro II, 3057, Santo André;4.8;313;ChIJAXuBPS1dzpQRhU3Ge5M6t0M;veterinary_care;-23.6310675;-46.5468892
Amigos Art Dog;Rua Marina, 777 - Campestre, Santo André;4.7;84;ChIJM_aCH9BCzpQRhFVb9WSCqw0;veterinary_care;-23.6404249;-46.5474348
Bichanisse;Avenida Tietê - Santo André;N/A;N/A;ChIJhbs0tdRDzpQRusk_AlzK2N4;veterinary_care;-23.6369601;-46.5495673
